org.springframework.samples.petclinic.owner.PetControllerTests;org.springframework.samples.petclinic.owner.PetType;5.0
org.testcontainers.containers.wait.strategy.WaitStrategyTarget;org.testcontainers.containers.ContainerState;100.0
org.springframework.samples.petclinic.owner.OwnerController;org.springframework.ui.Model;25.0
org.mockito.junit.jupiter.MockitoExtension;org.junit.jupiter.api.extension.ParameterResolver;100.0
org.springframework.samples.petclinic.owner.Owner;org.springframework.samples.petclinic.model.Person;110.0
org.springframework.samples.petclinic.PetClinicIntegrationTests;org.springframework.boot.SpringApplication;5.0
org.springframework.samples.petclinic.owner.VisitController;org.springframework.validation.Errors;5.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.mockito.BDDMockito;15.0
org.springframework.samples.petclinic.vet.Vet;org.springframework.samples.petclinic.vet.Vet;15.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.springframework.samples.petclinic.model.NamedEntity;10.0
org.springframework.validation.DataBinder;org.springframework.beans.PropertyEditorRegistry;100.0
org.springframework.samples.petclinic.vet.Vet;org.springframework.beans.support.MutableSortDefinition;5.0
org.springframework.samples.petclinic.service.ClinicServiceTests;org.assertj.core.api.Assertions;105.0
org.springframework.samples.petclinic.owner.PetTypeFormatterTests;org.springframework.samples.petclinic.owner.PetTypeFormatterTests;10.0
org.springframework.samples.petclinic.owner.PetValidator;org.springframework.util.StringUtils;5.0
org.springframework.samples.petclinic.owner.VisitControllerTests;org.springframework.test.web.servlet.MockMvc;25.0
org.springframework.samples.petclinic.PetClinicIntegrationTests;org.assertj.core.api.Assertions;5.0
org.springframework.samples.petclinic.MysqlTestApplication;org.springframework.boot.SpringApplication;5.0
org.springframework.samples.petclinic.owner.VisitController;org.springframework.samples.petclinic.owner.OwnerRepository;15.0
org.springframework.samples.petclinic.vet.VetControllerTests;org.springframework.test.web.servlet.result.StatusResultMatchers;5.0
org.springframework.samples.petclinic.PetClinicIntegrationTests;org.springframework.samples.petclinic.vet.VetRepository;20.0
org.mockito.BDDMockito;org.mockito.Mockito;100.0
org.springframework.samples.petclinic.owner.PetController;org.springframework.validation.Errors;30.0
org.springframework.samples.petclinic.service.ClinicServiceTests;org.springframework.data.domain.Pageable;10.0
org.springframework.samples.petclinic.vet.VetControllerTests;org.springframework.samples.petclinic.vet.VetControllerTests;20.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.mockito.Mockito;15.0
org.springframework.samples.petclinic.owner.OwnerController;org.springframework.validation.Errors;15.0
org.springframework.samples.petclinic.owner.PetControllerTests;org.springframework.test.web.servlet.request.MockMvcRequestBuilders;30.0
org.springframework.samples.petclinic.owner.OwnerControllerTests;org.springframework.test.web.servlet.result.ViewResultMatchers;55.0
