org.eclipse.cargotracker.interfaces.booking.facade.internal.DefaultBookingServiceFacade;org.eclipse.cargotracker.domain.model.handling.HandlingEventRepository;10.0
org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingViewAdapter;org.eclipse.cargotracker.domain.model.cargo.TransportStatus;10.0
org.eclipse.cargotracker.application.internal.DefaultHandlingEventService;org.eclipse.cargotracker.application.ApplicationEvents;15.0
org.eclipse.cargotracker.domain.model.voyage.Voyage;org.eclipse.cargotracker.domain.model.voyage.VoyageNumber;20.0
org.eclipse.cargotracker.interfaces.handling.rest.HandlingReportService;org.eclipse.cargotracker.application.ApplicationEvents;15.0
org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingServiceTest;org.eclipse.cargotracker.domain.model.cargo.Cargo;5.0
org.eclipse.cargotracker.interfaces.CoordinatesFactory;org.eclipse.cargotracker.interfaces.CoordinatesFactory;10.0
org.eclipse.pathfinder.api.GraphTraversalService;org.eclipse.pathfinder.internal.GraphDao;15.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.DefaultBookingServiceFacade;org.eclipse.cargotracker.domain.model.cargo.CargoRepository;15.0
org.eclipse.cargotracker.domain.model.voyage.SampleVoyages;org.eclipse.cargotracker.domain.model.voyage.Voyage;160.0
org.eclipse.cargotracker.domain.model.cargo.RouteSpecificationTest;org.junit.Assert;20.0
org.eclipse.cargotracker.interfaces.booking.facade.dto.CargoRoute;org.eclipse.cargotracker.interfaces.booking.facade.dto.Location;75.0
org.eclipse.cargotracker.domain.model.cargo.Cargo;org.apache.commons.lang3.Validate;20.0
org.eclipse.cargotracker.application.util.SampleDataGenerator;org.eclipse.cargotracker.application.util.ApplicationSettings;10.0
org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingServiceTest;org.junit.Assert;5.0
org.eclipse.cargotracker.domain.model.cargo.RouteSpecification;org.eclipse.cargotracker.domain.model.cargo.Itinerary;15.0
org.eclipse.cargotracker.domain.model.cargo.RouteSpecification;org.apache.commons.lang3.builder.HashCodeBuilder;25.0
org.eclipse.cargotracker.domain.model.voyage.SampleVoyages;org.eclipse.cargotracker.domain.model.voyage.CarrierMovement;5.0
org.eclipse.cargotracker.domain.model.handling.HandlingEvent;org.eclipse.cargotracker.domain.model.location.Location;10.0
org.eclipse.cargotracker.interfaces.tracking.web.Track;org.eclipse.cargotracker.domain.model.cargo.CargoRepository;10.0
org.eclipse.cargotracker.domain.model.cargo.CargoTest;org.eclipse.cargotracker.domain.model.cargo.RouteSpecification;50.0
