class1,class2,static_distance,semantic_distance
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.springframework.test.web.servlet.result.ModelResultMatchers,0.4888888888888889,0.0
org.springframework.samples.petclinic.PostgresIntegrationTests,org.springframework.samples.petclinic.vet.VetRepository,0.06666666666666667,0.0
org.springframework.data.domain.PageRequest,org.springframework.data.domain.AbstractPageRequest,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.PetTypeFormatterTests,org.junit.jupiter.api.Assertions,0.0,0.0
org.springframework.core.env.ConfigurableEnvironment,org.springframework.core.env.Environment,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.Owner,org.springframework.samples.petclinic.model.BaseEntity,0.08888888888888889,0.0
org.springframework.web.context.support.WebApplicationObjectSupport,org.springframework.context.support.ApplicationObjectSupport,0.4222222222222222,0.0
org.springframework.samples.petclinic.vet.Specialty,org.springframework.samples.petclinic.model.NamedEntity,0.4222222222222222,0.0
org.springframework.samples.petclinic.owner.PetController,org.springframework.samples.petclinic.owner.OwnerRepository,0.08888888888888889,0.0
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.springframework.samples.petclinic.model.Person,0.022222222222222223,0.0
org.springframework.samples.petclinic.owner.PetControllerTests,org.springframework.samples.petclinic.owner.OwnerRepository,0.06666666666666667,0.0
org.springframework.samples.petclinic.owner.Pet,org.springframework.samples.petclinic.owner.Pet,0.0,0.0
org.springframework.samples.petclinic.owner.OwnerControllerTests,org.springframework.samples.petclinic.model.BaseEntity,0.022222222222222223,0.0
org.springframework.samples.petclinic.service.ClinicServiceTests,org.springframework.samples.petclinic.owner.Owner,0.26666666666666666,0.0
org.springframework.samples.petclinic.owner.VisitControllerTests,org.springframework.test.web.servlet.result.MockMvcResultMatchers,0.13333333333333333,0.0
org.springframework.samples.petclinic.owner.PetControllerTests,org.assertj.core.util.Lists,0.0,0.0
org.springframework.samples.petclinic.owner.VisitControllerTests,org.springframework.samples.petclinic.model.BaseEntity,0.0,0.0
org.springframework.samples.petclinic.owner.PetController,org.springframework.samples.petclinic.model.BaseEntity,0.044444444444444446,0.0
