service1,service2,static_distance,semantic_distance
Entity Service 3,Application Service 7,0.0,0.9630596011465467
Entity Service 3,Application Service 7,0.0,0.9630596011465467
Entity Service 3,Application Service 6,0.0,0.9700170864803876
Entity Service 3,Entity Service 5,0.0,0.990204687871837
Entity Service 3,Utility Service 1,0.0833333333333333,0.9741129312799812
Entity Service 3,Entity Service 6,0.0,0.9879918338589004
Entity Service 3,Application Service 12,0.0,0.9445625532822405
Entity Service 3,Entity Service 7,0.0,0.988639947068381
Entity Service 3,Application Service 4,0.0,0.9682106934812372
Entity Service 3,Entity Service 4,0.0,0.9865238913179322
Entity Service 3,Entity Service 1,0.0,0.9895735981642483
Entity Service 3,Application Service 1,0.3333333333333333,0.9768121962375267
Entity Service 3,Application Service 1,0.0833333333333333,0.9768121962375267
Entity Service 3,Application Service 13,0.0,0.9398082919008165
Entity Service 3,Entity Service 7,0.1666666666666666,0.988639947068381
Entity Service 3,Application Service 14,0.0,0.9208265006624028
Entity Service 3,Application Service 15,0.0,0.9251533673349938
Entity Service 3,Application Service 2,0.0,0.9843540827669482
Entity Service 3,Entity Service 1,0.0,0.9895735981642483
Entity Service 3,Application Service 16,0.0,0.9538941101219719
Entity Service 3,Application Service 2,0.0,0.9843540827669482
Entity Service 3,Application Service 1,0.25,0.9768121962375267
Entity Service 3,Entity Service 6,0.0,0.9879918338589004
Entity Service 3,Entity Service 4,0.0,0.9865238913179322
Entity Service 3,Application Service 2,0.0,0.9843540827669482
Entity Service 3,Application Service 17,0.0,0.9532754163251003
Entity Service 3,Entity Service 7,0.0,0.988639947068381
Entity Service 3,Application Service 18,0.0,0.946020154677948
Entity Service 3,Utility Service 1,0.0,0.9741129312799812
Entity Service 3,Application Service 19,0.0,0.9228378689243641
Entity Service 3,Entity Service 8,0.0,0.8867014596301181
Entity Service 3,Entity Service 5,0.0,0.990204687871837
Entity Service 3,Entity Service 9,0.0,0.9683247980701445
Application Service 3,Entity Service 1,0.0,0.9797843097566469
Application Service 3,Application Service 4,0.0,0.9875671167796374
Application Service 3,Entity Service 2,0.0,0.9662007768303523
Application Service 3,Application Service 1,0.0,0.9904360617252248
Application Service 3,Entity Service 2,0.0,0.9662007768303523
Application Service 3,Application Service 8,0.0,0.9832153493857736
