service1,service2,static_distance,semantic_distance
Entity Service 11,Entity Service 5,0.0,0.6380734359476002
Entity Service 11,Entity Service 6,0.0,0.7201348050168681
Entity Service 11,Entity Service 7,0.0,0.8167952436049793
Entity Service 11,Entity Service 8,0.0,0.9346825158893007
Entity Service 11,Entity Service 9,0.0,0.6116864412536103
Entity Service 11,Utility Service 1,0.0,0.7708931364141569
Entity Service 11,Utility Service 2,0.0,0.7575243986500717
Entity Service 11,Utility Service 3,0.0,0.7530320339311342
Entity Service 2,Application Service 1,0.0,0.902551363140645
Entity Service 2,Application Service 10,0.0,0.0
Entity Service 2,Application Service 2,0.0,0.8834887541856923
Entity Service 2,Application Service 3,0.0,0.904449369664536
Entity Service 2,Application Service 4,0.0,0.9080427673398428
Entity Service 2,Application Service 5,0.0,0.7272198339986624
Entity Service 2,Application Service 6,0.0,0.9436397341038661
Entity Service 2,Application Service 7,0.0,0.9232480389466561
Entity Service 2,Application Service 8,0.0,0.9598676723409922
Entity Service 2,Application Service 9,0.0,0.6833168995734782
Entity Service 2,Entity Service 1,0.0,0.9163890685584941
Entity Service 2,Entity Service 10,0.0,0.7430469615635575
Entity Service 2,Entity Service 11,0.0,0.7290620641547464
Entity Service 2,Entity Service 3,0.0,0.8847182703486293
Entity Service 2,Entity Service 4,0.0,0.9814490939697953
Entity Service 2,Entity Service 5,0.0,0.9481509111005662
Entity Service 2,Entity Service 6,0.0,0.9710316328946528
Entity Service 2,Entity Service 7,0.0,0.9028007846262511
Entity Service 2,Entity Service 8,0.0,0.796372754603935
Entity Service 2,Entity Service 9,0.0,0.959612344625955
Entity Service 2,Utility Service 1,0.1388888888888889,0.8633274260317662
Entity Service 2,Utility Service 2,0.0,0.6798726845100099
Entity Service 2,Utility Service 3,0.0,0.6088206107152908
Entity Service 3,Application Service 1,0.0,0.9113517735263271
Entity Service 3,Application Service 10,0.0,0.0
Entity Service 3,Application Service 2,0.0,0.9020186080272324
Entity Service 3,Application Service 3,0.0,0.911628397941889
Entity Service 3,Application Service 4,0.0,0.9020152585383348
Entity Service 3,Application Service 5,0.0,0.847224445556527
Entity Service 3,Application Service 6,0.0,0.8836439009398404
Entity Service 3,Application Service 7,0.0,0.9025692857156152
Entity Service 3,Application Service 8,0.0,0.8335140709787415
Entity Service 3,Application Service 9,0.0,0.8068726993936176
Entity Service 3,Entity Service 1,0.0,0.9596078444970413
Entity Service 3,Entity Service 10,0.0,0.5947756478297783
Entity Service 3,Entity Service 11,0.0,0.9051191538936528
Entity Service 3,Entity Service 2,0.02777777777777777,0.8847182703486293
Entity Service 3,Entity Service 4,0.0,0.8744993044012019
Entity Service 3,Entity Service 5,0.0,0.8054211337856657
Entity Service 3,Entity Service 6,0.0,0.8583979862327263
Entity Service 3,Entity Service 7,0.0,0.8916905309351667
Entity Service 3,Entity Service 8,0.0,0.9753578786160316
Entity Service 3,Entity Service 9,0.0,0.7945057253830385
Entity Service 3,Utility Service 1,0.0,0.8572134545887367
Entity Service 3,Utility Service 2,0.0,0.7855909914686927
Entity Service 3,Utility Service 3,0.0,0.7692115545988251
Entity Service 4,Application Service 1,0.0,0.9242715887998804
Entity Service 4,Application Service 10,0.0,0.0
Entity Service 4,Application Service 2,0.0,0.9105936315934929
Entity Service 4,Application Service 3,0.0,0.9238353305619114
Entity Service 4,Application Service 4,0.0,0.9240860787501909
Entity Service 4,Application Service 5,0.0,0.7619504846157383
Entity Service 4,Application Service 6,0.0,0.9614298623498401
Entity Service 4,Application Service 7,0.0,0.9446814032677523
Entity Service 4,Application Service 8,0.0,0.9689901746601692
Entity Service 4,Application Service 9,0.0,0.7227497843306772
Entity Service 4,Entity Service 1,0.0,0.9227697758125443
Entity Service 4,Entity Service 10,0.0,0.6625683764361164
Entity Service 4,Entity Service 11,0.0,0.7258693166970747
Entity Service 4,Entity Service 2,0.0,0.9814490939697953
Entity Service 4,Entity Service 3,0.1388888888888889,0.8744993044012019
Entity Service 4,Entity Service 5,0.0,0.9479324686678454
Entity Service 4,Entity Service 6,0.0,0.9790146443078044
Entity Service 4,Entity Service 7,0.0,0.9233518727231155
Entity Service 4,Entity Service 8,0.0,0.7905296860338521
Entity Service 4,Entity Service 9,0.0,0.9561970856257966
Entity Service 4,Utility Service 1,0.1388888888888889,0.866367589210917
Entity Service 4,Utility Service 2,0.0,0.7098984431210673
Entity Service 4,Utility Service 3,0.0,0.639126408452776
Entity Service 5,Application Service 1,0.0,0.8492263505637944
Entity Service 5,Application Service 10,0.0,0.0
Entity Service 5,Application Service 2,0.0,0.8133094020308334
Entity Service 5,Application Service 3,0.0,0.8504326967208458
Entity Service 5,Application Service 4,0.0,0.8511248829901104
Entity Service 5,Application Service 5,0.0,0.6099931101824208
Entity Service 5,Application Service 6,0.0,0.9099304457805152
Entity Service 5,Application Service 7,0.0,0.8711902932769776
